log hfd,log mmb,log abt
,1.74716312,1.83649501
,1.74719422,1.83654564
,1.74727194,1.83658993
,1.74734188,1.83678602
,1.74744288,1.83705787
,1.74754386,1.83707683
,1.7475594,1.8372348
,1.7475594,1.83750006
,1.74772246,1.83755687
,1.74782338,1.83762
,1.74833535,1.83771467
,1.74847488,1.83777146
,1.74866859,1.83777777
,1.7487383,1.83784717
,1.74877703,1.83804269
,1.74881575,1.83815618
,1.74895512,1.83832006
,1.74921052,1.83840828
,1.74932656,1.83855317
,1.74937296,1.83866652
,1.74943483,1.83877985
,1.74958173,1.83900012
,1.74961266,1.8392643
,1.74962811,1.83933347
,1.74968995,1.83940262
,1.74972859,1.83959745
,1.74995264,1.83967912
,1.75006076,1.83971053
,1.75045439,1.84009982
,1.75056239,1.84038842
,1.75058553,1.84041978
,1.75061638,1.84044486
,1.75062409,1.84048876
,1.75089392,1.84058907
,1.75104033,1.84064549
,1.75104033,1.84069563
,1.75154853,1.84071443
,1.75155622,1.8407959
,1.75176395,1.84080843
,1.75177164,1.84093999
,1.75204845,1.84103394
,1.75226362,1.84153465
,1.75239421,1.84192856
,1.75255547,1.84249067
,1.75264759,1.84251563
,1.75271667,1.84255308
,1.75277039,1.842971
,1.75300822,1.84302711
,1.75301588,1.84325147
,1.75326124,1.84336361
,1.75333022,1.84336984
,1.7534375,1.84353799
,1.75345283,1.84429074
,1.75347581,1.84452067
,1.75354476,1.84459521
,1.75394291,1.84500497
,1.75411889,1.84512906
,1.75422598,1.84542674
,1.75466171,1.84550732
,1.75469227,1.84554451
,1.75480686,1.84582333
,1.75485268,1.84597195
,1.75511227,1.84604006
,1.75519622,1.84621955
,1.75534118,1.84734435
,1.75603483,1.84735052
,1.7561719,1.84735669
,1.7562252,1.84738138
,1.75624042,1.84749863
,1.7562861,1.84751713
,1.75642309,1.84780702
,1.75665893,1.84809054
,1.75681861,1.84818912
,1.75717579,1.84833694
,1.75718339,1.84837388
,1.75722136,1.84845393
,1.75725934,1.84850317
,1.75732769,1.84861396
,1.75732769,1.84874318
,1.75738084,1.84876164
,1.75749472,1.84878625
,1.75751749,1.84908143
,1.75757062,1.84927811
,1.75759339,1.84968961
,1.75762375,1.84972644
,1.75767686,1.84975714
,1.75770721,1.84990442
,1.75774515,1.85000872
,1.757821,1.85013752
,1.75794235,1.85018658
,1.75803334,1.85065849
,1.75821525,1.85065849
,1.75843497,1.85103197
,1.75862429,1.85105033
,1.75903293,1.85130728
,1.75909344,1.85148461
,1.75911613,1.85152129
,1.75919175,1.85154574
,1.75922199,1.85155186
,1.75960742,1.85160687
,1.75966029,1.85161909
,1.75989437,1.85203449
,1.76027166,1.85213828
,1.7602792,1.85219932
,1.76034708,1.85221153
,1.76043002,1.85262026
,1.76046018,1.85311389
,1.76063355,1.85324178
,1.76064862,1.8533818
,1.76073151,1.85357654
,1.76094242,1.85367996
,1.76101772,1.85385633
,1.76119087,1.85423315
,1.76146174,1.85430604
,1.76155199,1.85431212
,1.76156703,1.85442143
,1.76159711,1.85443965
,1.7617174,1.85445179
,1.76172492,1.85468854
,1.76193535,1.85468854
,1.76213066,1.85487663
,1.76232588,1.85489483
,1.76237092,1.85490089
,1.76246849,1.85491302
,1.76251352,1.85494335
,1.76253603,1.85522226
,1.76256604,1.85546464
,1.76266356,1.85576743
,1.7629635,1.8558098
,1.76303845,1.85606395
,1.76311339,1.8560942
,1.76330068,1.85638446
,1.76336809,1.85657182
,1.76340553,1.85666848
,1.76355527,1.85680741
,1.76356275,1.85681948
,1.76364509,1.85682552
,1.76370496,1.85692817
,1.7637274,1.8571334
,1.76376482,1.85713943
,1.76389947,1.85732043
,1.76410138,1.85762796
,1.76430319,1.85789912
,1.76431813,1.85794731
,1.76435549,1.85802561
,1.76470653,1.85817012
,1.76482597,1.85840484
,1.76486328,1.85845298
,1.76496775,1.85878375
,1.76500506,1.85893402
,1.76520645,1.85915632
,1.76526611,1.85960658
,1.76553445,1.85964858
,1.76563876,1.85967858
,1.76566855,1.85979255
,1.76575794,1.85994247
,1.76606319,1.86011032
,1.76619713,1.8601283
,1.76628641,1.86015227
,1.76667305,1.86021219
,1.76673993,1.86029607
,1.76673993,1.86033801
,1.76678452,1.86036197
,1.76679938,1.86047576
,1.76709647,1.8605057
,1.76742304,1.86081696
,1.76775678,1.86085286
,1.76800877,1.86092466
,1.76801618,1.86099644
,1.76815693,1.86114594
,1.76834206,1.86116388
,1.76889697,1.86116986
,1.76937733,1.8616897
,1.76938471,1.86198221
,1.7694881,1.862197
,1.76970957,1.86220892
,1.76978336,1.86224471
,1.7699973,1.86229242
,1.77003418,1.86246532
,1.77007843,1.86250109
,1.77035118,1.86255473
,1.77047644,1.86313839
,1.77050591,1.86357266
,1.77060903,1.86380448
,1.77062376,1.8639352
,1.77072686,1.86398866
,1.77080784,1.86412527
,1.771036,1.86415496
,1.77105807,1.86416683
,1.77112428,1.86419652
,1.7712199,1.86425589
,1.77127138,1.86427963
,1.77129344,1.86439241
,1.77135227,1.86439834
,1.77154339,1.86447548
,1.77177115,1.86474834
,1.77186663,1.86474834
,1.77187398,1.86489063
,1.77209423,1.86502694
,1.77238039,1.86506842
,1.7724024,1.86511582
,1.77258572,1.86529353
,1.77266636,1.86563097
,1.77276165,1.86566056
,1.77282027,1.8658617
,1.77292285,1.86589719
,1.7729668,1.86667714
,1.77314257,1.86708429
,1.77331827,1.86710788
,1.77338413,1.86719634
,1.77341341,1.86723761
,1.77360362,1.86727298
,1.77367676,1.86729067
,1.77383762,1.86742034
,1.77388148,1.86749106
,1.7739765,1.86776202
,1.77404957,1.86777969
,1.7740788,1.86785623
,1.77445127,1.86789744
,1.77445857,1.86809167
,1.77451697,1.86831521
,1.77473588,1.86851513
,1.77475047,1.8685504
,1.77488177,1.86908497
,1.77501302,1.86916129
,1.77543568,1.86936668
,1.77544296,1.86943708
,1.77561773,1.86991197
,1.77569781,1.87004672
,1.7758943,1.87008773
,1.7762216,1.87024584
,1.77645419,1.87033366
,1.77662129,1.87036879
,1.77663582,1.87074325
,1.77670845,1.87076664
,1.77683189,1.87079003
,1.77704964,1.87088359
,1.77722377,1.87091867
,1.77753556,1.87126929
,1.77771674,1.87127513
,1.7780499,1.87139194
,1.77810782,1.87153207
,1.77827428,1.87154959
,1.77878775,1.87180636
,1.77896118,1.87215627
,1.77897563,1.8725292
,1.77927895,1.87265732
,1.77938723,1.87265732
,1.77945218,1.87279704
,1.77968305,1.87291344
,1.77989938,1.87295999
,1.77992822,1.87317523
,1.78006516,1.87380869
,1.78056932,1.8738145
,1.78065569,1.87413958
,1.78068447,1.8741802
,1.78073484,1.87425562
,1.78089311,1.87442383
,1.78089311,1.87447022
,1.78107289,1.87459197
,1.78107289,1.87474846
,1.78120947,1.87516548
,1.78125259,1.87523495
,1.78133164,1.87526967
,1.78133164,1.87532755
,1.78141786,1.87552426
,1.78151124,1.87565729
,1.78155433,1.87579027
,1.78171948,1.87579027
,1.78189892,1.87616008
,1.78247262,1.87618896
,1.78248696,1.87621207
,1.78253712,1.87636797
,1.78269473,1.87663923
,1.78269473,1.87670269
,1.78280932,1.87684688
,1.78306704,1.87706597
,1.78331031,1.87718699
,1.78343904,1.87722156
,1.78361062,1.87738287
,1.78362491,1.87753835
,1.78370353,1.87798146
,1.78373926,1.87806198
,1.78383214,1.87810223
,1.78386072,1.87860796
,1.78398929,1.87863093
,1.78398929,1.87890652
,1.78399643,1.87895243
,1.78411782,1.87896965
,1.78427486,1.8789926
,1.78450318,1.87910162
,1.78451031,1.8792909
,1.78500934,1.87952595
,1.78502359,1.87962337
,1.78529424,1.8797265
,1.78537967,1.87984106
,1.7855576,1.8798926
,1.78589903,1.87992123
,1.78597013,1.88005291
,1.78631833,1.8803848
,1.78638936,1.8805049
,1.78663787,1.88106495
,1.78673013,1.88110493
,1.78675852,1.88118487
,1.78680109,1.88129334
,1.78695717,1.88133329
,1.78699972,1.88167561
,1.787099,1.88175545
,1.78751006,1.88177255
,1.78773669,1.88188087
,1.78822495,1.88195497
,1.7882886,1.88200056
,1.78874799,1.88214871
,1.78905868,1.88217719
,1.78908692,1.88217719
,1.78917866,1.88219998
,1.7892845,1.88220567
,1.7892845,1.88221706
,1.78933388,1.88238791
,1.78936915,1.88240499
,1.78943968,1.88241068
,1.7894961,1.88246192
,1.78984854,1.88251885
,1.78994717,1.88263267
,1.79013028,1.88267819
,1.79015141,1.88271233
,1.79016549,1.88293985
,1.79032739,1.88298534
,1.79034147,1.88312746
,1.79037666,1.88325249
,1.79039073,1.88361034
,1.79077057,1.88386009
,1.79081275,1.88417774
,1.79089711,1.88421743
,1.79093928,1.8844555
,1.79113603,1.88502179
,1.79116413,1.88520285
,1.79124139,1.88537253
,1.79137481,1.88542342
,1.7914731,1.88558736
,1.79159943,1.88573993
,1.79193614,1.88580208
,1.79212543,1.88588116
,1.79222354,1.88594328
,1.79245473,1.88598281
,1.79261578,1.88611831
,1.79300068,1.88618605
,1.79313356,1.8865584
,1.79314754,1.88656404
,1.7933363,1.88659788
,1.79343415,1.88680082
,1.79347607,1.88698114
,1.79351101,1.88719518
,1.79360182,1.88724585
,1.79364373,1.88737533
,1.79394397,1.88739785
,1.79397886,1.88762293
,1.79404865,1.88780853
,1.79424399,1.887876
,1.7943486,1.88831993
,1.79439741,1.88840978
,1.79498271,1.88874096
,1.79544898,1.88874657
,1.79553244,1.88906067
,1.79556026,1.88918961
,1.79563674,1.88938575
,1.79565065,1.88947539
,1.79576882,1.88974418
,1.79603981,1.89013587
,1.79622037,1.89020298
,1.79657433,1.8905272
,1.79681708,1.89053279
,1.79688641,1.89085119
,1.79707355,1.89110239
,1.79732988,1.89156533
,1.79755144,1.89158206
,1.79796656,1.89189411
,1.79796656,1.8920946
,1.79833983,1.89218368
,1.79836056,1.89228943
,1.79842274,1.89255649
,1.79842964,1.89271776
,1.79867826,1.89273444
,1.79889914,1.89287341
,1.79920955,1.89311789
,1.79931987,1.8931401
,1.79972642,1.89337888
,1.80004312,1.89338998
,1.80011882,1.8934677
,1.80018763,1.8935121
,1.80022891,1.89363972
,1.80032521,1.8936952
,1.80046962,1.89384495
,1.800504,1.8938505
,1.80064836,1.89442684
,1.80079266,1.89459295
,1.80079266,1.89469812
,1.8010262,1.89477006
,1.8013351,1.89491391
,1.8016232,1.89505772
,1.80174662,1.89523464
,1.80211666,1.89530097
,1.80213721,1.89533966
,1.80232894,1.89561589
,1.80233579,1.89562141
,1.80237687,1.89579259
,1.80244532,1.89586987
,1.80264376,1.89589195
,1.80265744,1.8959361
,1.80268481,1.89597473
,1.80286263,1.8960906
,1.80288998,1.8961568
,1.80310189,1.89625608
,1.80396895,1.89637187
,1.80409852,1.89643251
,1.80415989,1.89660888
,1.8042894,1.89697241
,1.80433029,1.8970715
,1.80436436,1.89719808
,1.80451425,1.89739064
,1.80464366,1.89757761
,1.80486152,1.89774802
,1.80524932,1.89789638
,1.80534451,1.89794582
,1.80544648,1.89795681
,1.80632924,1.89800625
,1.80688513,1.89839056
,1.80690545,1.89847287
,1.80691223,1.89848933
,1.80725082,1.89851676
,1.80758914,1.89916912
,1.80771764,1.89965091
,1.80778525,1.89972204
,1.807961,1.89978221
,1.80810965,1.89985332
,1.80813667,1.90032889
,1.80832578,1.90033435
,1.8085688,1.9004436
,1.80873073,1.90059105
,1.8087847,1.90092398
,1.80883866,1.90094035
,1.8089061,1.90119669
,1.80896678,1.90141473
,1.80924987,1.90142018
,1.80926335,1.90142563
,1.80929704,1.90149101
,1.80941829,1.90154005
,1.80963377,1.9017797
,1.80992316,1.90182326
,1.81005096,1.90206819
,1.81005769,1.90225316
,1.81012494,1.90229668
,1.81013166,1.90240543
,1.81045431,1.90260657
,1.81046103,1.90267721
,1.81074987,1.90281847
,1.81077673,1.90300312
,1.81104522,1.90337219
,1.81125319,1.90342101
,1.81134708,1.90356745
,1.81160851,1.90363794
,1.81182961,1.90450998
,1.81193007,1.90474259
,1.81201712,1.90509397
,1.81206398,1.90509397
,1.81207737,1.9051426
,1.81218447,1.90518042
,1.81223131,1.90519122
,1.81237182,1.90537487
,1.81245209,1.90545047
,1.81291336,1.90546126
,1.81296012,1.90547746
,1.81307368,1.90550445
,1.81316718,1.90565019
,1.8134075,1.90569336
,1.81345422,1.90569336
,1.81346756,1.90581746
,1.8137344,1.90586601
,1.81374107,1.90621648
,1.81395441,1.90645357
,1.81420763,1.90658283
,1.81449398,1.90660976
,1.81450064,1.90690044
,1.81453392,1.90690044
,1.814687,1.90718555
,1.81472692,1.90734148
,1.81564415,1.90748123
,1.81594283,1.90752959
,1.81598927,1.90761019
,1.81643354,1.90765854
,1.81656607,1.90770151
,1.81687074,1.90774448
,1.81697004,1.90783577
,1.81702299,1.90808807
,1.81703623,1.90823295
,1.81709579,1.90835096
,1.81729426,1.90837241
,1.81745298,1.9084743
,1.81753232,1.9085708
,1.81777024,1.90881731
,1.81806086,1.9089191
,1.81807406,1.90912794
,1.81808066,1.90925641
,1.81810047,1.90955603
,1.81839087,1.90962555
,1.81856237,1.90973249
,1.81861513,1.90973249
,1.81872722,1.90976991
,1.8191687,1.9100852
,1.81934648,1.91013862
,1.81983337,1.91018135
,1.82007661,1.91018135
,1.82073333,1.91026679
,1.82102852,1.9104483
,1.82110721,1.91047499
,1.82138905,1.91059239
,1.82245577,1.9108431
,1.82254073,1.91110432
,1.82258647,1.91115761
,1.82286083,1.91125884
,1.82306974,1.91138136
,1.82336336,1.91153579
,1.82376106,1.91165822
,1.82398908,1.91170613
,1.82408025,1.91180191
,1.82419745,1.91189768
,1.82456837,1.91199342
,1.82472445,1.91200406
,1.82484147,1.91207851
,1.82488047,1.91233899
,1.82527029,1.91253026
,1.82531574,1.91266835
,1.82571815,1.9126949
,1.82578301,1.91274269
,1.82584787,1.91281701
,1.82613962,1.91281701
,1.8262109,1.91283824
,1.82652831,1.91286478
,1.82662542,1.91292847
,1.82667721,1.91299746
,1.82668368,1.91316723
,1.82703308,1.91358075
,1.82713009,1.91387211
,1.82736927,1.91414739
,1.82759541,1.91430613
,1.82800216,1.91454941
,1.82856968,1.91525205
,1.82857612,1.91547898
,1.82867923,1.91550536
,1.82874365,1.91555284
,1.82908496,1.91558449
,1.82913646,1.91566888
,1.82941314,1.91614852
,1.82946459,1.916217
,1.82961892,1.91670129
,1.82966393,1.91690643
,1.82983104,1.91722709
,1.8302357,1.91726388
,1.83046035,1.91727438
,1.8309093,1.9178782
,1.83209358,1.91788345
,1.83210637,1.91793067
,1.83216389,1.91837638
,1.83218946,1.91891062
,1.83253446,1.91910949
,1.83282813,1.91928734
,1.83349135,1.91932918
,1.83387988,1.91940238
,1.83391808,1.91943375
,1.83394991,1.91945989
,1.8341472,1.91950694
,1.83424263,1.91959057
,1.83429351,1.9197839
,1.83456693,1.91993015
,1.83477029,1.91994059
,1.83497355,1.92009723
,1.83498625,1.92012333
,1.835018,1.92029033
,1.8350561,1.92056158
,1.83508785,1.92063979
,1.8350942,1.92071799
,1.83551301,1.92113481
,1.83558912,1.92133786
,1.83590608,1.92134827
,1.83591875,1.92144716
,1.83612782,1.92168648
,1.83630512,1.92183208
,1.83662789,1.92184248
,1.83668482,1.92199323
,1.83703259,1.9220556
,1.83705155,1.92220108
,1.83791025,1.92223225
,1.83800486,1.92250229
,1.83816879,1.92252824
,1.83828225,1.9225542
,1.83842718,1.92263724
,1.83845868,1.92269951
,1.83849648,1.92329066
,1.83877355,1.92340983
,1.83877985,1.92352896
,1.8390882,1.92360146
,1.8393649,1.9239224
,1.83997428,1.9239224
,1.83999311,1.92392757
,1.84013747,1.92405691
,1.84018767,1.92443953
,1.84043859,1.9250696
,1.84063295,1.92508508
,1.841203,1.92575029
,1.84122178,1.92599755
,1.8412343,1.926013
,1.84132818,1.92605419
,1.84132818,1.92612627
,1.84249691,1.92624467
,1.84272778,1.92630643
,1.84282134,1.92631157
,1.84321408,1.92637846
,1.84327639,1.92650193
,1.84327639,1.92664079
,1.84357534,1.92709307
,1.8436127,1.92713416
,1.84363137,1.92720606
,1.84378698,1.92746789
,1.84399228,1.92749355
,1.84402338,1.92762696
,1.84430939,1.92777572
,1.8444896,1.92811921
,1.84466353,1.92825243
,1.84467595,1.92849315
,1.84502358,1.92865697
,1.84509804,1.92867744
,1.84569324,1.92982748
,1.84583571,1.93044979
,1.84599672,1.93054153
,1.84612672,1.93071986
,1.84639897,1.93086247
,1.84655977,1.93108139
,1.84673905,1.93139684
,1.84680703,1.93160024
,1.84772686,1.93206769
,1.84804741,1.93218448
,1.84813367,1.93236721
,1.84841698,1.93245347
,1.84844777,1.93298082
,1.84854626,1.93301123
,1.84882931,1.93318348
,1.8495791,1.93336073
,1.85002099,1.93340123
,1.85050533,1.93370995
,1.85065849,1.93384146
,1.85101361,1.93405888
,1.85130728,1.93421556
,1.85137455,1.93487199
,1.85140513,1.93509898
,1.85142959,1.93512923
,1.85150907,1.9352452
,1.8516802,1.93571378
,1.85169854,1.93586483
,1.85175964,1.9358749
,1.85182073,1.9359504
,1.85193679,1.93609634
,1.85247999,1.93642326
,1.85271172,1.93661426
,1.85284582,1.93692572
,1.85306516,1.93697594
,1.85353395,1.93702113
,1.85362521,1.93703619
,1.85363738,1.93749282
,1.85386849,1.93777358
,1.85490089,1.9377836
,1.85509495,1.9378688
,1.85536164,1.93830453
,1.85614259,1.9383696
,1.85619702,1.93909473
,1.85644491,1.93922463
,1.85655973,1.93927958
,1.85679533,1.93983363
,1.85681948,1.94019762
,1.85698251,1.9403222
,1.8574893,1.9403521
,1.85767618,1.94057625
,1.8577485,1.94062604
,1.8580497,1.94070072
,1.85853118,1.94106399
,1.85863343,1.94151143
,1.8588078,1.94177471
,1.85916833,1.94183927
,1.85951056,1.94185416
,1.85969058,1.94224623
,1.85985252,1.94255368
,1.85991249,1.94297483
,1.86020021,1.94304416
,1.8602781,1.94309862
,1.86036197,1.9434401
,1.86048774,1.94358354
,1.86076311,1.94368738
,1.86095457,1.94405804
,1.86102634,1.94409262
,1.86154038,1.94432966
,1.86200012,1.94521246
,1.86225067,1.94541934
,1.86239379,1.94545874
,1.86260836,1.94565566
,1.86312649,1.94580329
,1.86345372,1.945882
,1.86345967,1.94621147
,1.86371533,1.94662909
,1.86404806,1.94688438
,1.86432118,1.94716895
,1.86440427,1.94729155
,1.86477798,1.94731116
,1.86487877,1.94740431
,1.86498546,1.94744843
,1.86522246,1.94749744
,1.86569014,1.94785996
,1.86569606,1.94787465
,1.86618097,1.94799216
,1.86628734,1.94844231
,1.8666181,1.9486281
,1.86700171,1.94864766
,1.86714916,1.94887733
,1.86802694,1.94909713
,1.86818581,1.94940465
,1.86859742,1.94964368
,1.86875021,1.94982408
,1.86904975,1.94982896
,1.86938428,1.94984358
,1.86956612,1.94985333
,1.8703161,1.94992644
,1.87056191,1.9500434
,1.87092451,1.95046709
,1.87149704,1.95075418
,1.87166049,1.95145895
,1.87183553,1.95150751
,1.87246512,1.95184244
,1.87266896,1.95194433
,1.87301818,1.95208984
,1.87343105,1.95209469
,1.87350079,1.95253576
,1.87383773,1.95263264
,1.87442963,1.95273918
,1.87461516,1.95279728
,1.87475425,1.95280697
,1.87528125,1.95316509
,1.87536806,1.95336338
,1.87550691,1.95336338
,1.87551269,1.95337789
,1.8761312,1.9534359
,1.87616008,1.95349391
,1.87653536,1.95358091
,1.87678921,1.95395288
,1.87784915,1.95475853
,1.87791819,1.95492237
,1.87796996,1.9552932
,1.87810798,1.95544721
,1.87826896,1.95600986
,1.87871133,1.95601467
,1.87875726,1.95618765
,1.87898112,1.95693641
,1.88005864,1.95702752
,1.88010443,1.95728636
,1.88025322,1.95745404
,1.88061354,1.9575594
,1.88197207,1.95792798
,1.88248469,1.95842531
,1.88254731,1.95856866
,1.8830763,1.95871674
,1.88309336,1.95918454
,1.88342861,1.95926564
,1.88442149,1.95985195
,1.8846821,1.96023287
,1.88470476,1.96029474
,1.88522548,1.96131191
,1.88531598,1.96143059
,1.88536122,1.96165835
,1.88536687,1.96187651
,1.88602234,1.96226039
,1.88604492,1.96305552
,1.88615218,1.96312171
,1.88615218,1.96314062
,1.88655276,1.96404738
,1.88657532,1.96411343
,1.886829,1.96424077
,1.88691917,1.96507935
,1.8873697,1.96601964
,1.88752728,1.96608069
,1.88790973,1.96623093
,1.88832555,1.96684542
,1.88842101,1.96700008
,1.8888756,1.96715
,1.88911113,1.96720153
,1.88915598,1.96753862
,1.8893017,1.96762753
,1.8895762,1.96797364
,1.89038189,1.96811855
,1.89049367,1.9683148
,1.89095169,1.96891703
,1.89113029,1.96999335
,1.89237291,1.97002592
,1.89253424,1.97050959
,1.89259542,1.97127585
,1.89314566,1.97147068
,1.89336223,1.97159125
,1.89352874,1.97173496
,1.89373403,1.97194348
,1.89398911,1.97314633
,1.89427174,1.97344191
,1.89481986,1.97350192
,1.89510196,1.97382032
,1.89550542,1.97417997
,1.89552199,1.97420302
,1.89649315,1.97457156
,1.89762709,1.9747373
,1.89790187,1.97474651
,1.89809961,1.97486617
